transaction_id,card_id,issuer_bank,acquirer_bank,channel,mcc,mcc_description,amount,currency,timestamp,city,latitude,longitude,is_fraud,fraud_pattern
TXN0002803,CARD001413,FBC Bank,FBC Bank,POS,5541,Fuel Stations,75.67,USD,2025-04-11 09:11:44,Bulawayo,-20.153349617732335,28.595480183819394,0,none
TXN0046589,CARD003314,FBC Bank,NMB Bank,POS,5999,Retail - Misc,61.09,ZWG,2025-04-11 09:15:15,Chinhoyi,-17.357252272262645,30.222757095472318,0,none
TXN0022121,CARD001194,Steward Bank,NMB Bank,ZIPIT,6051,Money Transfer,63.75,ZWG,2025-04-11 09:20:44,Harare,-17.804819211568113,31.074975124308086,0,none
TXN0056565,CARD003039,POSB,CABS,POS,7011,Hotels,27.14,ZWG,2025-04-11 09:23:19,Masvingo,-20.019682658461104,30.7996159453659,0,none
TXN0056693,CARD002036,POSB,Steward Bank,POS,5541,Fuel Stations,31.4,ZWG,2025-04-11 09:23:53,Kwekwe,-18.933517351201886,29.820611123235313,0,none
TXN0023412,CARD003562,CBZ Bank,Ecobank,ZIPIT,6051,Money Transfer,44.83,ZWG,2025-04-11 09:27:43,Gweru,-19.470359179920862,29.838142932419366,0,none
TXN0059341,CARD002904,Stanbic Bank,ZB Bank,POS,5812,Restaurants,34.71,ZWG,2025-04-11 09:31:05,Masvingo,-20.07268199111185,30.829720736251787,0,none
TXN0012307,CARD003232,POSB,ZB Bank,ATM,6011,ATM/Cash Withdrawal,18.03,ZWG,2025-04-11 09:36:52,Kwekwe,-18.955071153689772,29.82831848280349,0,none
TXN0044341,CARD001425,Ecobank,POSB,POS,5541,Fuel Stations,44.35,USD,2025-04-11 09:38:47,Mutare,-18.955708006146907,32.67189834063183,0,none
TXN0019824,CARD003098,BancABC,Stanbic Bank,ATM,6011,ATM/Cash Withdrawal,51.63,USD,2025-04-11 09:52:03,Victoria Falls,-17.94485983099667,25.845858282109187,0,none
TXN0012031,CARD000869,Stanbic Bank,Stanbic Bank,ATM,6011,ATM/Cash Withdrawal,204.29,ZWG,2025-04-11 09:57:40,Harare,-17.83266894244559,31.069417943209277,0,none
TXN0026747,CARD002643,NMB Bank,POSB,POS,5651,Clothing,238.7,ZWG,2025-04-11 10:00:50,Victoria Falls,-17.945846886303055,25.84590244212099,0,none
TXN0006917,CARD003656,ZB Bank,Stanbic Bank,ATM,6011,ATM/Cash Withdrawal,29.37,ZWG,2025-04-11 10:02:17,Masvingo,-20.12983607922941,30.834805958278565,0,none
TXN0035769,CARD002424,NMB Bank,CBZ Bank,POS,6051,Money Transfer,149.44,USD,2025-04-11 10:17:07,Gweru,-19.430003349713637,29.84917642801395,0,none
TXN0011755,CARD003903,ZB Bank,NMB Bank,ZIPIT,6051,Money Transfer,104.08,USD,2025-04-11 10:18:27,Gweru,-19.452051505389274,29.795132466973715,0,none
TXN0022994,CARD002291,Stanbic Bank,ZB Bank,POS,5311,Department Stores,46.47,USD,2025-04-11 10:19:00,Bulawayo,-20.15524953836905,28.593264957569648,0,none
TXN0049518,CARD003641,CABS,ZB Bank,Mobile Money,6051,Money Transfer,128.57,ZWG,2025-04-11 10:25:37,Victoria Falls,-17.882214480257378,25.857348459503772,0,none
TXN0021189,CARD003722,NMB Bank,NMB Bank,ATM,6011,ATM/Cash Withdrawal,131.56,ZWG,2025-04-11 10:27:50,Kwekwe,-18.93979191016742,29.823873227901945,0,none
TXN0054896,CARD003219,CABS,BancABC,POS,5311,Department Stores,143.05,ZWG,2025-04-11 10:28:11,Chinhoyi,-17.35719871242032,30.207060956860598,0,none
TXN0001650,CARD001328,ZB Bank,FBC Bank,POS,6011,ATM/Cash Withdrawal,122.52,ZWG,2025-04-11 10:33:27,Gweru,-19.431970558038145,29.81771801700487,0,none
TXN0017917,CARD002449,CBZ Bank,NMB Bank,POS,5411,Grocery Stores,223.45,USD,2025-04-11 10:46:07,Bulawayo,-20.148318757626473,28.57865074659517,0,none
TXN0028870,CARD002779,NMB Bank,NMB Bank,POS,5812,Restaurants,39.0,USD,2025-04-11 10:47:04,Masvingo,-20.074741510020758,30.829564439569076,0,none
TXN0012401,CARD003971,Steward Bank,FBC Bank,POS,6051,Money Transfer,24.9,USD,2025-04-11 10:48:29,Mutare,-18.947529883224885,32.64022107217832,0,none
TXN0032220,CARD003067,Ecobank,BancABC,POS,5311,Department Stores,59.83,ZWG,2025-04-11 10:54:18,Kwekwe,-18.931668053214487,29.83440728031666,0,none
TXN0055598,CARD003397,CBZ Bank,BancABC,POS,6011,ATM/Cash Withdrawal,45.58,USD,2025-04-11 10:57:40,Gweru,-19.455036503952424,29.813913965800822,0,none
TXN0005998,CARD002584,Ecobank,ZB Bank,Internet Banking,6051,Money Transfer,338.44,ZWG,2025-04-11 10:58:43,Kwekwe,-18.93507706035082,29.83118336867736,0,none
TXN0019221,CARD002378,FBC Bank,ZB Bank,POS,5311,Department Stores,23.85,USD,2025-04-11 11:01:42,Bulawayo,-20.172766617910508,28.598373423010806,0,none
TXN0022842,CARD001494,Stanbic Bank,POSB,POS,5311,Department Stores,149.85,USD,2025-04-11 11:06:51,Victoria Falls,-17.97473099968682,25.86260739165194,0,none
TXN0014272,CARD003660,CABS,Ecobank,POS,5651,Clothing,67.68,ZWG,2025-04-11 11:21:49,Harare,-17.864497338479072,31.042181402041365,0,none
TXN0001424,CARD001670,POSB,CABS,Internet Banking,6051,Money Transfer,20.85,ZWG,2025-04-11 11:24:07,Victoria Falls,-17.925164671697463,25.85630164772451,0,none
TXN0038629,CARD001102,NMB Bank,FBC Bank,POS,5999,Retail - Misc,190.79,USD,2025-04-11 11:27:39,Mutare,-18.939916420543035,32.692855007386704,0,none
TXN0059897,CARD001604,BancABC,CABS,Mobile Money,6051,Money Transfer,50.33,USD,2025-04-11 11:29:09,Kwekwe,-18.938702699136307,29.77869722241817,0,none
TXN0038882,CARD003548,Ecobank,Stanbic Bank,POS,6051,Money Transfer,60.69,USD,2025-04-11 11:29:14,Mutare,-18.955121603601825,32.66517120770459,0,none
TXN0032653,CARD000831,ZB Bank,NMB Bank,Mobile Money,6051,Money Transfer,63.79,ZWG,2025-04-11 11:36:08,Masvingo,-20.04962472912101,30.844187290151606,0,none
TXN0008576,CARD000654,Ecobank,Stanbic Bank,POS,6011,ATM/Cash Withdrawal,51.59,ZWG,2025-04-11 11:42:04,Gweru,-19.46901530486527,29.801606893920546,0,none
TXN0046672,CARD001095,NMB Bank,Steward Bank,Mobile Money,6051,Money Transfer,107.54,USD,2025-04-11 11:45:38,Mutare,-18.959997388189308,32.66487089794922,0,none
TXN0003424,CARD000663,NMB Bank,CBZ Bank,ZIPIT,6051,Money Transfer,42.11,USD,2025-04-11 11:46:09,Gweru,-19.412130562210447,29.821258183661968,0,none
TXN0022153,CARD001574,BancABC,CABS,POS,5411,Grocery Stores,43.99,ZWG,2025-04-11 11:47:08,Bulawayo,-20.12140674861714,28.57365393778305,0,none
TXN0055170,CARD001022,CBZ Bank,Stanbic Bank,POS,6051,Money Transfer,62.69,ZWG,2025-04-11 11:47:45,Harare,-17.86304852064908,31.07126352416438,0,none
TXN0055352,CARD002664,ZB Bank,ZB Bank,ZIPIT,6051,Money Transfer,71.23,ZWG,2025-04-11 11:50:01,Victoria Falls,-17.94528323020124,25.87623221081313,0,none
TXN0057606,CARD002997,Steward Bank,FBC Bank,POS,5311,Department Stores,39.71,USD,2025-04-11 11:55:19,Kwekwe,-18.92543302967561,29.812967150138036,0,none
TXN0025938,CARD002533,BancABC,NMB Bank,POS,6011,ATM/Cash Withdrawal,25.84,ZWG,2025-04-11 11:56:12,Bulawayo,-20.16568697616232,28.57923352196157,0,none
TXN0049091,CARD002469,Stanbic Bank,NMB Bank,POS,5812,Restaurants,22.96,USD,2025-04-11 11:56:16,Harare,-17.81977180737134,31.064729537294472,0,none
TXN0054008,CARD001257,CBZ Bank,ZB Bank,POS,4900,Utilities,14.12,ZWG,2025-04-11 12:06:01,Masvingo,-20.0448117987407,30.835998466462755,0,none
TXN0012718,CARD002206,FBC Bank,Steward Bank,Mobile Money,6051,Money Transfer,94.06,USD,2025-04-11 12:12:34,Bulawayo,-20.15761248627406,28.58321403811792,0,none
TXN0002320,CARD002988,CABS,ZB Bank,ZIPIT,6051,Money Transfer,15.82,ZWG,2025-04-11 12:21:18,Kwekwe,-18.908579800440886,29.848763038235635,0,none
TXN0051398,CARD001066,POSB,FBC Bank,Mobile Money,6051,Money Transfer,36.22,USD,2025-04-11 12:24:32,Masvingo,-20.10230673486584,30.838327437647884,0,none
TXN0042846,CARD001976,POSB,FBC Bank,ATM,6011,ATM/Cash Withdrawal,49.76,ZWG,2025-04-11 12:37:46,Mutare,-18.91883378550091,32.698051027497726,0,none
TXN0910258,CARD001886,NMB Bank,POSB,ATM,5912,Velocity burst,100.3,USD,2025-04-11 12:39:56,Gweru,-19.460973150740667,29.838978539898555,1,velocity_abuse
TXN0031761,CARD001690,Steward Bank,Ecobank,ATM,6011,ATM/Cash Withdrawal,76.45,ZWG,2025-04-11 12:45:15,Harare,-17.82596846619998,31.080751364132738,0,none
TXN0002146,CARD002179,Stanbic Bank,Ecobank,POS,5999,Retail - Misc,135.03,USD,2025-04-11 12:46:36,Gweru,-19.466819758556785,29.80456437091911,0,none
TXN0910265,CARD001886,NMB Bank,POSB,POS,5912,Velocity burst,120.3,USD,2025-04-11 12:48:56,Gweru,-19.478974500266247,29.89816475788757,1,velocity_abuse
TXN0014084,CARD002150,Ecobank,Ecobank,Mobile Money,6051,Money Transfer,133.01,USD,2025-04-11 12:54:06,Mutare,-18.992710049411695,32.669161319805106,0,none
TXN0910260,CARD001886,NMB Bank,FBC Bank,ATM,5541,Velocity burst,76.82,USD,2025-04-11 12:59:56,Gweru,-19.516718452144275,29.73430079076343,1,velocity_abuse
TXN0910261,CARD001886,NMB Bank,FBC Bank,ATM,5812,Velocity burst,121.21,USD,2025-04-11 13:00:56,Gweru,-19.503520444054917,29.741408506440504,1,velocity_abuse
TXN0910259,CARD001886,NMB Bank,POSB,ATM,5999,Velocity burst,96.74,USD,2025-04-11 13:02:56,Gweru,-19.492292417883565,29.802318705146742,1,velocity_abuse
TXN0051189,CARD003587,Stanbic Bank,Ecobank,ZIPIT,6051,Money Transfer,78.22,ZWG,2025-04-11 13:09:32,Masvingo,-20.061663898812675,30.79409653583114,0,none
TXN0009040,CARD002787,CBZ Bank,NMB Bank,POS,5541,Fuel Stations,39.99,USD,2025-04-11 13:14:01,Gweru,-19.45777809286306,29.81619931051265,0,none
TXN0020358,CARD000375,BancABC,NMB Bank,ZIPIT,6051,Money Transfer,80.04,ZWG,2025-04-11 13:14:03,Bulawayo,-20.13340658198784,28.615851852483555,0,none
TXN0025741,CARD000702,Ecobank,Ecobank,ATM,6011,ATM/Cash Withdrawal,35.54,ZWG,2025-04-11 13:17:41,Harare,-17.818122714027773,31.020268819889758,0,none
TXN0017925,CARD001741,FBC Bank,POSB,POS,5651,Clothing,22.71,USD,2025-04-11 13:18:37,Harare,-17.83591146433467,31.043131476033068,0,none
TXN0009869,CARD001853,CBZ Bank,FBC Bank,POS,4814,Telecom/Airtime,126.12,ZWG,2025-04-11 13:18:40,Kwekwe,-18.91245693576821,29.823134925717177,0,none
TXN0005686,CARD001991,CBZ Bank,Ecobank,POS,6051,Money Transfer,115.7,USD,2025-04-11 13:27:27,Mutare,-18.932499058043152,32.67007110504477,0,none
TXN0013797,CARD001909,FBC Bank,Stanbic Bank,ZIPIT,6051,Money Transfer,21.67,ZWG,2025-04-11 13:31:23,Harare,-17.8297933272164,31.07366713810844,0,none
TXN0050957,CARD003857,CBZ Bank,POSB,POS,4900,Utilities,2.58,USD,2025-04-11 13:32:10,Gweru,-19.44558708486583,29.80573536749482,0,none
TXN0045304,CARD000886,Stanbic Bank,NMB Bank,ZIPIT,6051,Money Transfer,57.58,USD,2025-04-11 13:32:24,Mutare,-18.96886852631423,32.65634475692161,0,none
TXN0910263,CARD001886,NMB Bank,CABS,POS,5311,Velocity burst,108.09,USD,2025-04-11 13:32:56,Gweru,-19.437570188636588,29.846881450783936,1,velocity_abuse
TXN0031781,CARD003497,Ecobank,Steward Bank,POS,4900,Utilities,29.04,ZWG,2025-04-11 13:33:10,Bulawayo,-20.15552988614169,28.565618211028443,0,none
TXN0018005,CARD000448,CABS,ZB Bank,ZIPIT,6051,Money Transfer,88.94,ZWG,2025-04-11 13:47:50,Harare,-17.824784352130543,31.05619973663543,0,none
TXN0040031,CARD002293,FBC Bank,ZB Bank,Internet Banking,6051,Money Transfer,30.32,ZWG,2025-04-11 13:49:37,Harare,-17.83308418499612,31.05859738050386,0,none
TXN0910262,CARD001886,NMB Bank,ZB Bank,ATM,4814,Velocity burst,133.2,USD,2025-04-11 13:52:56,Gweru,-19.402751594760776,29.756832213822506,1,velocity_abuse
TXN0027662,CARD000254,NMB Bank,CBZ Bank,ZIPIT,6051,Money Transfer,46.15,USD,2025-04-11 13:53:43,Victoria Falls,-17.91726317975038,25.860022765490843,0,none
TXN0005152,CARD002316,NMB Bank,Stanbic Bank,Mobile Money,6051,Money Transfer,209.95,USD,2025-04-11 13:54:11,Mutare,-18.95997652423762,32.632727907359836,0,none
TXN0046244,CARD003021,POSB,Steward Bank,POS,6051,Money Transfer,75.32,USD,2025-04-11 13:55:56,Mutare,-18.96152763636676,32.68275528070855,0,none
TXN0035198,CARD001853,CBZ Bank,ZB Bank,POS,5651,Clothing,80.44,ZWG,2025-04-11 13:56:08,Kwekwe,-18.91388131066155,29.812883219362906,0,none
TXN0910264,CARD001886,NMB Bank,FBC Bank,POS,5999,Velocity burst,87.45,USD,2025-04-11 13:56:56,Gweru,-19.37293758478194,29.79326420201538,1,velocity_abuse
TXN0045819,CARD000029,ZB Bank,POSB,ATM,6011,ATM/Cash Withdrawal,42.51,USD,2025-04-11 13:57:09,Masvingo,-20.06022385151175,30.838302770999196,0,none
TXN0052748,CARD000317,Steward Bank,CBZ Bank,POS,5411,Grocery Stores,7.81,USD,2025-04-11 14:08:57,Masvingo,-20.052951697467094,30.815516470070712,0,none
TXN0022931,CARD003206,Steward Bank,POSB,POS,6051,Money Transfer,167.31,ZWG,2025-04-11 14:18:37,Mutare,-18.986329344444744,32.64775797089362,0,none
TXN0042828,CARD002508,Steward Bank,Stanbic Bank,Mobile Money,6051,Money Transfer,5.91,USD,2025-04-11 14:20:02,Victoria Falls,-17.891081221662922,25.85693407858206,0,none
TXN0008491,CARD003107,FBC Bank,Steward Bank,ATM,6011,ATM/Cash Withdrawal,67.89,ZWG,2025-04-11 14:29:10,Chinhoyi,-17.381428438820286,30.176941489378574,0,none
TXN0038162,CARD000088,ZB Bank,FBC Bank,ZIPIT,6051,Money Transfer,74.79,ZWG,2025-04-11 14:34:05,Kwekwe,-18.958555975960408,29.80074934048136,0,none
TXN0002859,CARD003205,ZB Bank,ZB Bank,ZIPIT,6051,Money Transfer,295.44,ZWG,2025-04-11 14:36:06,Bulawayo,-20.145940369493722,28.561333905693683,0,none
TXN0035623,CARD002113,NMB Bank,FBC Bank,POS,5411,Grocery Stores,45.81,USD,2025-04-11 14:36:44,Bulawayo,-20.1795273864603,28.557427690206598,0,none
TXN0055895,CARD000950,ZB Bank,Stanbic Bank,ATM,6011,ATM/Cash Withdrawal,66.08,ZWG,2025-04-11 14:36:53,Harare,-17.833897270544508,31.065555242750488,0,none
TXN0045936,CARD002589,POSB,CABS,Internet Banking,6051,Money Transfer,37.86,ZWG,2025-04-11 14:40:41,Gweru,-19.43633476028155,29.783175013262476,0,none
TXN0024291,CARD003220,Stanbic Bank,CBZ Bank,Mobile Money,6051,Money Transfer,325.63,ZWG,2025-04-11 15:04:42,Harare,-17.840067225304537,31.0715283442078,0,none
TXN0002854,CARD001837,ZB Bank,BancABC,POS,5411,Grocery Stores,165.82,ZWG,2025-04-11 15:09:31,Mutare,-18.964463401196735,32.65679960402926,0,none
TXN0048829,CARD001145,ZB Bank,CABS,POS,5411,Grocery Stores,34.57,ZWG,2025-04-11 15:16:20,Chinhoyi,-17.361806496413628,30.197741661650948,0,none
TXN0058913,CARD002530,Stanbic Bank,BancABC,POS,5999,Retail - Misc,196.51,ZWG,2025-04-11 15:27:11,Mutare,-18.967942812847678,32.66020645625994,0,none
TXN0048397,CARD000517,BancABC,Stanbic Bank,ATM,6011,ATM/Cash Withdrawal,11.16,USD,2025-04-11 15:34:40,Mutare,-18.970226530257996,32.677169445533245,0,none
TXN0027948,CARD003439,POSB,Ecobank,Mobile Money,6051,Money Transfer,75.15,ZWG,2025-04-11 15:37:49,Chinhoyi,-17.33692410503624,30.21235471381925,0,none
TXN0002042,CARD000662,Ecobank,Ecobank,POS,7011,Hotels,183.39,ZWG,2025-04-11 15:46:38,Chinhoyi,-17.356836519749425,30.233625436564168,0,none
TXN0051529,CARD003299,Stanbic Bank,CBZ Bank,ATM,6011,ATM/Cash Withdrawal,99.08,USD,2025-04-11 15:49:15,Gweru,-19.43903854045152,29.829419517007924,0,none
TXN0039331,CARD000286,BancABC,FBC Bank,POS,6011,ATM/Cash Withdrawal,105.44,USD,2025-04-11 16:00:56,Masvingo,-20.09866553960248,30.827470304854398,0,none
TXN0010491,CARD001478,Stanbic Bank,CBZ Bank,ATM,6011,ATM/Cash Withdrawal,30.62,USD,2025-04-11 16:02:31,Masvingo,-20.080386016436215,30.822928859090137,0,none
TXN0010001,CARD001342,POSB,Steward Bank,Internet Banking,6051,Money Transfer,146.4,ZWG,2025-04-11 16:09:59,Mutare,-18.97550201535824,32.65606978018158,0,none
TXN0043579,CARD000433,POSB,CBZ Bank,Internet Banking,6051,Money Transfer,48.98,ZWG,2025-04-11 16:16:26,Masvingo,-20.04718486361856,30.818252294898087,0,none
TXN0007358,CARD000158,CABS,NMB Bank,Mobile Money,6051,Money Transfer,48.12,ZWG,2025-04-11 16:18:10,Harare,-17.81702587867481,31.043292193345806,0,none
TXN0041452,CARD002905,Ecobank,Steward Bank,ATM,6011,ATM/Cash Withdrawal,119.6,USD,2025-04-11 16:24:21,Chinhoyi,-17.354875565795208,30.179598055571503,0,none
TXN0042008,CARD001976,POSB,NMB Bank,Mobile Money,6051,Money Transfer,41.2,ZWG,2025-04-11 16:28:34,Mutare,-18.984296295327557,32.64090243019588,0,none
TXN0010182,CARD001117,CABS,NMB Bank,ATM,6011,ATM/Cash Withdrawal,74.74,ZWG,2025-04-11 16:38:25,Harare,-17.801146370676168,31.051642764618638,0,none
TXN0038097,CARD001033,Stanbic Bank,NMB Bank,Mobile Money,6051,Money Transfer,33.12,ZWG,2025-04-11 16:38:36,Victoria Falls,-17.918751214872113,25.88518597073893,0,none
TXN0043609,CARD001643,BancABC,Steward Bank,Internet Banking,6051,Money Transfer,75.1,USD,2025-04-11 16:39:14,Chinhoyi,-17.403124330760726,30.166650902560047,0,none
TXN0042347,CARD000934,CABS,Ecobank,POS,4814,Telecom/Airtime,17.78,ZWG,2025-04-11 16:42:52,Harare,-17.859826894253175,31.051256199194338,0,none
TXN0031943,CARD000523,Steward Bank,CBZ Bank,ATM,6011,ATM/Cash Withdrawal,39.66,ZWG,2025-04-11 16:55:07,Victoria Falls,-17.924249200174014,25.885276317113945,0,none
TXN0033562,CARD002905,Ecobank,BancABC,POS,5411,Grocery Stores,192.15,USD,2025-04-11 16:59:09,Chinhoyi,-17.369726592527964,30.203301958365685,0,none
TXN0025483,CARD002884,NMB Bank,NMB Bank,POS,6011,ATM/Cash Withdrawal,191.14,ZWG,2025-04-11 17:00:35,Bulawayo,-20.14441384746565,28.603751925593656,0,none
TXN0028248,CARD001841,Ecobank,Stanbic Bank,ATM,6011,ATM/Cash Withdrawal,109.05,USD,2025-04-11 17:02:21,Victoria Falls,-17.9470402320843,25.868688347788787,0,none
TXN0000235,CARD000660,BancABC,BancABC,POS,6051,Money Transfer,206.16,USD,2025-04-11 17:11:43,Chinhoyi,-17.352708191160406,30.172107200258818,0,none
TXN0042309,CARD002643,NMB Bank,POSB,POS,6011,ATM/Cash Withdrawal,152.01,ZWG,2025-04-11 17:12:20,Victoria Falls,-17.914501508494254,25.84858935202017,0,none
TXN0058297,CARD001943,CBZ Bank,CABS,POS,5812,Restaurants,76.75,ZWG,2025-04-11 17:16:31,Harare,-17.85276559210591,31.042974861591915,0,none
TXN0018689,CARD003088,Steward Bank,Ecobank,POS,6011,ATM/Cash Withdrawal,84.82,USD,2025-04-11 17:19:57,Masvingo,-20.07336026947289,30.841345809888267,0,none
TXN0016335,CARD000736,NMB Bank,BancABC,ATM,6011,ATM/Cash Withdrawal,56.58,USD,2025-04-11 17:26:16,Victoria Falls,-17.94600093688431,25.88089488805047,0,none
TXN0056252,CARD001008,POSB,CABS,ZIPIT,6051,Money Transfer,41.75,USD,2025-04-11 17:26:43,Kwekwe,-18.919894755916562,29.768236657163957,0,none
TXN0032640,CARD000087,ZB Bank,Steward Bank,POS,4814,Telecom/Airtime,124.31,USD,2025-04-11 17:28:09,Gweru,-19.44256779056156,29.780928194093917,0,none
TXN0042944,CARD003904,FBC Bank,Stanbic Bank,POS,5541,Fuel Stations,24.76,USD,2025-04-11 17:37:46,Mutare,-18.990950710731667,32.67591626202003,0,none
TXN0007020,CARD000893,Stanbic Bank,Steward Bank,ATM,6011,ATM/Cash Withdrawal,19.99,USD,2025-04-11 17:44:56,Bulawayo,-20.14397193829039,28.565674301176774,0,none
TXN0046600,CARD001732,NMB Bank,Ecobank,POS,5651,Clothing,220.31,USD,2025-04-11 17:51:07,Bulawayo,-20.15296645665074,28.588247435440117,0,none
TXN0004396,CARD001972,NMB Bank,BancABC,ZIPIT,6051,Money Transfer,112.51,USD,2025-04-11 17:51:32,Gweru,-19.450801662451173,29.819164754322312,0,none
TXN0011834,CARD001747,Ecobank,Steward Bank,POS,5311,Department Stores,148.54,ZWG,2025-04-11 17:55:13,Bulawayo,-20.159588473594653,28.56504535150771,0,none
TXN0002827,CARD001575,BancABC,Ecobank,POS,5912,Pharmacies,76.85,USD,2025-04-11 17:55:56,Bulawayo,-20.14686801326287,28.600888532898683,0,none
TXN0048308,CARD001885,Steward Bank,Steward Bank,POS,4900,Utilities,32.72,ZWG,2025-04-11 17:57:06,Victoria Falls,-17.941727205250388,25.848472725372716,0,none
TXN0003381,CARD003521,POSB,Ecobank,ZIPIT,6051,Money Transfer,23.72,ZWG,2025-04-11 17:58:36,Bulawayo,-20.166362035742768,28.545137723204935,0,none
TXN0036673,CARD001872,FBC Bank,POSB,POS,6011,ATM/Cash Withdrawal,6.51,USD,2025-04-11 18:13:03,Masvingo,-20.091723261463134,30.813826904105134,0,none
TXN0005479,CARD002622,FBC Bank,ZB Bank,POS,5999,Retail - Misc,72.95,ZWG,2025-04-11 18:17:53,Chinhoyi,-17.374119054275823,30.181738294343994,0,none
TXN0057670,CARD001090,FBC Bank,BancABC,ZIPIT,6051,Money Transfer,33.26,USD,2025-04-11 18:24:42,Bulawayo,-20.155529558889956,28.60408887163661,0,none
TXN0038510,CARD003190,Ecobank,CBZ Bank,ATM,6011,ATM/Cash Withdrawal,133.68,ZWG,2025-04-11 18:26:26,Masvingo,-20.087499343599823,30.83204096554257,0,none
TXN0010142,CARD003388,BancABC,ZB Bank,POS,5812,Restaurants,186.29,USD,2025-04-11 18:34:02,Masvingo,-20.047788412842387,30.83315289691722,0,none
TXN0016451,CARD001434,NMB Bank,CBZ Bank,POS,5999,Retail - Misc,96.27,ZWG,2025-04-11 18:36:34,Gweru,-19.455423671014977,29.82752764432862,0,none
TXN0039340,CARD000570,Steward Bank,FBC Bank,POS,5411,Grocery Stores,122.79,USD,2025-04-11 18:38:04,Chinhoyi,-17.37469704541774,30.189681899166256,0,none
TXN0038061,CARD001229,POSB,CABS,POS,6051,Money Transfer,223.29,USD,2025-04-11 19:00:21,Bulawayo,-20.1514700813155,28.565407056805633,0,none
TXN0029277,CARD001106,POSB,POSB,POS,5812,Restaurants,288.31,ZWG,2025-04-11 19:03:52,Bulawayo,-20.1187435968773,28.59022214902605,0,none
TXN0016721,CARD001477,CBZ Bank,Ecobank,Internet Banking,6051,Money Transfer,53.41,ZWG,2025-04-11 19:10:09,Kwekwe,-18.956100471874915,29.817901320453593,0,none
TXN0052773,CARD002230,FBC Bank,CBZ Bank,Mobile Money,6051,Money Transfer,39.51,ZWG,2025-04-11 19:12:34,Gweru,-19.47652068400577,29.858468970931394,0,none
TXN0020901,CARD002985,BancABC,BancABC,POS,5541,Fuel Stations,76.51,ZWG,2025-04-11 19:15:38,Masvingo,-20.054957775633554,30.80749735698106,0,none
TXN0010317,CARD003150,POSB,FBC Bank,Internet Banking,6051,Money Transfer,41.15,ZWG,2025-04-11 19:25:18,Mutare,-18.968043151485503,32.67731070740235,0,none
TXN0006516,CARD002648,FBC Bank,POSB,POS,4900,Utilities,14.47,USD,2025-04-11 19:27:20,Harare,-17.841748806396485,31.018288266984385,0,none
TXN0024792,CARD002676,ZB Bank,NMB Bank,ZIPIT,6051,Money Transfer,119.7,ZWG,2025-04-11 19:29:16,Chinhoyi,-17.402955527752383,30.215820680443034,0,none
TXN0015778,CARD001308,Stanbic Bank,ZB Bank,ZIPIT,6051,Money Transfer,63.95,ZWG,2025-04-11 19:30:56,Victoria Falls,-17.92462007955947,25.85910766899294,0,none
TXN0017109,CARD001057,ZB Bank,Ecobank,Mobile Money,6051,Money Transfer,14.48,ZWG,2025-04-11 19:32:18,Gweru,-19.457376069903223,29.825697761129156,0,none
TXN0040488,CARD002121,Ecobank,ZB Bank,ZIPIT,6051,Money Transfer,113.96,ZWG,2025-04-11 19:35:27,Harare,-17.844059375261757,31.08555748683494,0,none
TXN0011690,CARD003982,Ecobank,FBC Bank,ZIPIT,6051,Money Transfer,27.87,ZWG,2025-04-11 19:58:40,Masvingo,-20.064177326253816,30.839707038397727,0,none
TXN0039558,CARD001398,BancABC,Stanbic Bank,POS,7011,Hotels,48.59,ZWG,2025-04-11 20:01:41,Masvingo,-20.056371878342024,30.823371041671248,0,none
TXN0015040,CARD001063,Steward Bank,BancABC,POS,5541,Fuel Stations,51.43,USD,2025-04-11 20:05:18,Chinhoyi,-17.382566100031244,30.22044551982166,0,none
TXN0019888,CARD003738,Stanbic Bank,ZB Bank,POS,5812,Restaurants,226.13,ZWG,2025-04-11 20:07:11,Victoria Falls,-17.91999247996394,25.866732219740886,0,none
TXN0039069,CARD001042,Stanbic Bank,Steward Bank,ATM,6011,ATM/Cash Withdrawal,60.95,ZWG,2025-04-11 20:08:41,Kwekwe,-18.95910694590671,29.82248750135416,0,none
TXN0058357,CARD000089,CABS,Steward Bank,POS,6011,ATM/Cash Withdrawal,115.31,USD,2025-04-11 20:16:35,Gweru,-19.445891256376555,29.822376753732474,0,none
TXN0028627,CARD000496,CBZ Bank,ZB Bank,ATM,6011,ATM/Cash Withdrawal,259.23,USD,2025-04-11 20:18:22,Gweru,-19.449348724692012,29.82288215054119,0,none
TXN0000886,CARD003745,NMB Bank,CBZ Bank,POS,6051,Money Transfer,72.64,USD,2025-04-11 20:28:07,Masvingo,-20.071947499028543,30.813809841370677,0,none
TXN0039549,CARD003975,BancABC,BancABC,POS,5912,Pharmacies,60.93,ZWG,2025-04-11 20:31:24,Harare,-17.83235830607353,31.02890404543407,0,none
TXN0027632,CARD002470,CABS,CBZ Bank,POS,5541,Fuel Stations,21.42,USD,2025-04-11 20:32:28,Bulawayo,-20.169390011160708,28.597937616822463,0,none
TXN0048596,CARD002616,FBC Bank,BancABC,POS,5411,Grocery Stores,16.52,USD,2025-04-11 20:34:05,Victoria Falls,-17.931893474886618,25.864603209041967,0,none
TXN0026767,CARD001528,ZB Bank,Steward Bank,Internet Banking,6051,Money Transfer,29.61,ZWG,2025-04-11 20:35:28,Harare,-17.81220428647919,31.01443907658213,0,none
